team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PHI,2008,PHI,2008020100,PHI,N.J,AWAY,20081024,Team Level,other,1,1,1,3,0.693,0.68,0.023,0.015,0.015,0.131,0.136,0.68,0.68,0.68,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.68,0,0,1,1,1,1,0,0.005,0,0,0.685,0.685,0.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2008,PHI,2008020100,PHI,N.J,AWAY,20081024,Team Level,all,0.5633,0.494,0.5417,3600,27.055,3.606,1.685,5.7,0.823,14.092,13.094,3.505,3.728,3.623,28,11,2,41,6,2,2,3,0,11,17,22,33,5,16,25,22,4,14,30,6,3,0.762,0.789,2.055,2,1,3,42.567,39,40.45,8,0.382,1.374,1.374,2.614,2.709,2.693,24.92,2.795,1.75,6.058,0.773,12.669,8.956,2.542,2.67,2.429,26,7,9,42,3,3,2,7,1,9,10,23,30,5,19,41,18,3,9,22,6,5,0.651,0.797,1.347,1,0,2,39.979,33,31.545,2,0.389,0.863,0.863,2.321,2.203,2.133
PHI,2008,PHI,2008020100,PHI,N.J,AWAY,20081024,Team Level,5on5,0.4549,0.4697,0.5088,3007,20.582,1.787,1.258,4.654,0.609,10.842,9.85,1.743,1.909,1.861,20,9,2,31,3,1,1,2,0,10,13,17,26,5,16,18,19,3,12,22,6,1,0.555,0.789,0.443,1,1,1,32.567,29,30.45,8,0.255,0.443,0.443,1.599,1.695,1.684,20.86,2.141,1.384,5.176,0.653,10.746,7.9,1.938,2.016,1.825,22,6,7,35,2,2,1,7,0,8,9,20,26,5,19,35,18,3,6,20,4,4,0.557,0.546,1.038,1,0,1,32.979,28,26.545,1,0.292,0.554,0.554,1.88,1.761,1.697
PHI,2008,PHI,2008020100,PHI,N.J,AWAY,20081024,Team Level,4on5,0.0325,0.2222,0.2857,164,1.031,0.022,0.029,0.117,0.035,0.227,1.571,0.022,0.022,0.022,1,1,0,2,0,0,0,0,0,1,1,1,2,0,0,3,0,1,0,2,0,0,0.022,0,0,0,0,0,2,2,2,0,0.006,0,0,0.029,0.029,0.028,4.06,0.654,0.366,0.882,0.12,1.922,1.056,0.604,0.654,0.604,4,1,2,7,1,1,1,0,1,1,1,3,4,0,0,2,0,0,2,2,2,1,0.094,0.251,0.309,0,0,1,7,5,5,0,0.096,0.309,0.309,0.441,0.441,0.436
PHI,2008,PHI,2008020100,PHI,N.J,AWAY,20081024,Team Level,5on4,1,1,1,426,4.749,1.116,0.375,0.914,0.165,2.892,1.537,1.06,1.116,1.06,6,1,0,7,2,1,1,1,0,0,3,4,5,0,0,4,3,0,2,6,0,1,0.185,0,0.931,1,0,1,7,7,7,0,0.116,0.931,0.931,0.301,0.301,0.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PHI,2008,PHI,2008020110,PHI,N.J,HOME,20081025,Team Level,other,0.701,0.6,0.6,86,1.7,0.286,0.152,0.351,0.044,0.576,0.655,0.286,0.286,0.286,2,1,0,3,1,0,0,1,0,0,1,1,2,0,0,1,0,2,0,2,0,1,0.084,0,0.203,1,0,0,3,3,3,0,0.037,0,0,0.258,0.258,0.258,1.393,0.122,0.091,0.266,0.04,0.717,0.764,0.122,0.122,0.122,2,0,0,2,0,0,0,0,0,1,1,2,2,0,0,4,1,2,0,1,1,0,0.021,0.101,0,0,0,0,2,2,2,0,0.023,0,0,0.145,0.145,0.145
PHI,2008,PHI,2008020110,PHI,N.J,HOME,20081025,Team Level,all,0.6847,0.5556,0.5882,3824,34.938,3.383,2.298,7.739,1.131,18.883,15.631,3.323,3.334,3.274,33,17,10,60,3,2,1,6,1,11,27,30,47,10,40,30,12,8,8,35,9,6,0.86,0.98,1.543,2,0,1,59.714,50,49.982,4,0.509,0.626,0.626,3.201,3.157,3.11,24.989,1.558,1.514,6.033,0.775,13.496,11.625,1.553,1.577,1.573,31,4,13,48,2,0,0,9,0,13,11,29,33,10,40,40,10,5,6,32,2,1,0.713,0.233,0.611,1,0,1,48.201,35,35.034,5,0.353,0,0,1.911,1.935,1.928
PHI,2008,PHI,2008020110,PHI,N.J,HOME,20081025,Team Level,5on5,0.7858,0.5769,0.6032,2815,27.347,2.293,1.706,6.465,0.879,15.36,11.298,2.266,2.244,2.218,26,12,7,45,2,2,1,3,1,8,22,24,36,10,40,17,11,4,7,29,5,4,0.643,0.554,1.097,1,0,1,44.714,38,37.982,4,0.35,0.626,0.626,2.018,1.974,1.963,18.06,0.625,0.924,4.734,0.566,9.886,8.266,0.621,0.644,0.64,22,3,8,33,1,0,0,8,0,10,6,21,24,9,38,30,9,2,5,25,0,0,0.625,0,0,1,0,0,33.201,25,25.034,4,0.189,0,0,0.813,0.838,0.832
PHI,2008,PHI,2008020110,PHI,N.J,HOME,20081025,Team Level,4on5,0.2467,0.3529,0.4,505,2.586,0.222,0.125,0.332,0.077,0.662,2.581,0.222,0.222,0.222,3,1,2,6,0,0,0,1,0,1,2,3,4,0,0,9,0,2,0,2,2,0,0.022,0.2,0,0,0,0,6,4,4,0,0.029,0,0,0.252,0.252,0.252,4.371,0.678,0.425,0.913,0.141,2.595,1.248,0.677,0.678,0.677,5,1,5,11,1,0,0,1,0,2,2,4,5,1,2,4,0,0,0,5,0,1,0.067,0,0.611,0,0,1,11,6,6,0,0.123,0,0,0.801,0.801,0.8
PHI,2008,PHI,2008020110,PHI,N.J,HOME,20081025,Team Level,5on4,0.8137,0.75,0.7143,418,3.306,0.581,0.316,0.591,0.131,2.285,1.097,0.548,0.581,0.548,2,3,1,6,0,0,0,1,0,2,2,2,5,0,0,3,1,0,1,2,2,1,0.111,0.226,0.244,0,0,0,6,5,5,0,0.092,0,0,0.673,0.673,0.637,1.165,0.133,0.074,0.121,0.028,0.297,1.347,0.133,0.133,0.133,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,0,1,1,1,1,0,0.001,0.132,0,0,0,0,2,2,2,1,0.019,0,0,0.152,0.152,0.152
PHI,2008,PHI,2008020127,PHI,ATL,AWAY,20081028,Team Level,other,0.8966,0.6667,0.625,246,3.911,0.919,0.198,0.727,0.123,1.731,1.303,0.698,0.919,0.698,4,1,1,6,0,0,0,3,0,1,1,4,5,0,0,6,0,0,0,2,1,2,0.036,0.19,0.693,0,0,0,6,5,5,0,0.091,0,0,1.01,1.01,0.765,2.22,0.106,0.092,0.57,0.062,1.019,1.151,0.106,0.106,0.106,2,1,0,3,0,0,0,0,0,1,2,2,3,2,4,3,0,0,0,3,0,0,0.106,0,0,0,0,0,3,3,3,0,0.021,0,0,0.127,0.127,0.127
PHI,2008,PHI,2008020127,PHI,ATL,AWAY,20081028,Team Level,all,0.6427,0.5604,0.5833,3600,28.774,4.144,1.812,6.32,1.122,16.165,11.503,3.92,4.287,4.062,31,11,9,51,7,0,0,5,1,9,20,24,35,6,12,27,11,8,3,33,4,5,1.057,0.538,2.549,3,1,3,56.244,42,45.832,2,0.466,0,0,4.544,4.704,4.455,22.652,2.304,1.436,5.244,0.648,11.334,9.033,2.15,2.187,2.04,24,6,10,40,0,4,0,4,0,8,14,24,30,8,14,29,7,10,6,24,3,3,0.882,0.296,1.126,0,0,0,37.039,30,28.025,3,0.317,1.234,1.234,1.386,1.303,1.286
PHI,2008,PHI,2008020127,PHI,ATL,AWAY,20081028,Team Level,5on5,0.4762,0.5574,0.5957,2524,18.341,1.163,1.1,4.762,0.826,11.03,8.185,1.163,1.306,1.306,20,8,6,34,3,0,0,1,1,4,19,17,25,6,12,16,10,7,2,26,2,0,0.985,0.178,0,3,0,0,39.244,28,31.832,1,0.225,0,0,1.323,1.483,1.483,14.455,1.279,0.906,3.375,0.418,6.973,6.048,1.208,1.163,1.098,15,4,8,27,0,2,0,3,0,4,10,15,19,4,8,17,6,7,3,15,2,2,0.503,0.187,0.589,0,0,0,24.039,19,17.025,2,0.187,0.589,0.589,0.877,0.794,0.785
PHI,2008,PHI,2008020127,PHI,ATL,AWAY,20081028,Team Level,4on5,0.1563,0.1,0.1111,475,0.824,0.17,0.034,0.069,0.02,0.191,0.515,0.17,0.17,0.17,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.17,0,0,1,0,1,1,1,0,0.008,0,0,0.178,0.178,0.178,5.977,0.918,0.439,1.299,0.168,3.342,1.834,0.836,0.918,0.836,7,1,1,9,0,2,0,1,0,3,2,7,8,2,2,6,0,0,2,6,1,1,0.273,0.109,0.536,0,0,0,9,8,8,0,0.109,0.645,0.645,0.382,0.382,0.374
PHI,2008,PHI,2008020127,PHI,ATL,AWAY,20081028,Team Level,5on4,1,0.9091,1,355,5.698,1.892,0.48,0.762,0.153,3.212,1.501,1.889,1.892,1.889,6,2,2,10,3,0,0,1,0,4,0,3,5,0,0,4,0,0,1,5,0,3,0.036,0,1.856,0,0,3,10,8,8,1,0.141,0,0,2.033,2.033,2.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PHI,2008,PHI,2008020138,PHI,NYI,HOME,20081030,Team Level,other,0.1866,0.3333,0.25,154,0.691,0.092,0.033,0.147,0.02,0.412,0.361,0.092,0.092,0.092,2,0,1,3,1,0,0,1,0,0,0,1,1,2,4,5,0,0,1,2,0,0,0.092,0,0,1,0,0,3,2,2,0,0.008,0,0,0.034,0.034,0.034,4.216,0.401,0.328,1.041,0.137,2.318,1.775,0.4,0.401,0.4,4,2,0,6,1,1,0,1,0,1,2,3,5,1,2,6,0,0,0,5,0,1,0.108,0,0.293,0,0,1,6,6,6,0,0.112,0.039,0.039,0.473,0.473,0.473
PHI,2008,PHI,2008020138,PHI,NYI,HOME,20081030,Team Level,all,0.415,0.431,0.4494,3877,26.425,1.71,1.649,6.581,0.944,16.399,11.782,1.7,1.685,1.676,28,12,10,50,3,2,0,9,0,10,16,25,37,5,10,35,12,3,10,33,7,0,0.987,0.723,0,3,0,0,50.148,40,40.261,5,0.355,0.155,0.155,1.845,1.821,1.816,34.873,2.41,2.393,8.429,1.129,20.225,14.414,2.33,2.438,2.357,36,13,17,66,2,3,0,7,0,20,17,34,47,6,12,38,12,2,6,41,4,4,0.906,0.588,0.916,1,0,1,65.69,49,48.529,3,0.547,0.453,0.453,2.504,2.539,2.486
PHI,2008,PHI,2008020138,PHI,NYI,HOME,20081030,Team Level,5on5,0.4005,0.3958,0.4459,3103,22.634,1.318,1.326,5.698,0.781,13.725,10.151,1.309,1.293,1.285,21,12,5,38,2,2,0,7,0,8,14,19,31,3,6,28,10,3,9,28,5,0,0.812,0.506,0,2,0,0,38.148,33,33.261,5,0.271,0.155,0.155,1.434,1.411,1.406,29.076,1.973,1.954,6.865,0.942,17.068,12.198,1.893,2,1.92,31,10,17,58,1,2,0,6,0,18,14,30,40,4,8,28,11,2,5,34,4,3,0.762,0.588,0.623,1,0,0,57.69,41,40.529,2,0.395,0.413,0.413,1.955,1.989,1.936
PHI,2008,PHI,2008020138,PHI,NYI,HOME,20081030,Team Level,4on5,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.581,0.037,0.111,0.523,0.05,0.839,0.441,0.037,0.037,0.037,1,1,0,2,0,0,0,0,0,1,1,1,2,0,0,2,1,0,0,2,0,0,0.037,0,0,0,0,0,2,2,2,0,0.04,0,0,0.077,0.077,0.077
PHI,2008,PHI,2008020138,PHI,NYI,HOME,20081030,Team Level,5on4,1,1,1,379,3.1,0.3,0.29,0.735,0.143,2.262,1.27,0.3,0.3,0.3,5,0,4,9,0,0,0,1,0,2,2,5,5,0,0,2,2,0,0,3,2,0,0.083,0.217,0,0,0,0,9,5,5,0,0.077,0,0,0.376,0.376,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PHI,2008,PHI,2008020162,PHI,EDM,HOME,20081102,Team Level,other,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2008,PHI,2008020162,PHI,EDM,HOME,20081102,Team Level,all,0.4903,0.4752,0.4583,3600,23.432,2.495,1.967,5.426,0.784,12.883,9.447,2.333,2.364,2.211,26,7,15,48,4,3,1,5,0,15,6,22,29,7,17,39,16,12,10,20,11,2,0.597,1.411,0.486,2,1,1,45.486,33,31.404,5,0.436,0.492,0.492,2.438,2.33,2.225,28.452,2.594,2.065,5.89,0.847,15.351,12.253,2.562,2.813,2.779,28,11,14,53,5,2,1,2,1,8,21,23,34,7,17,20,8,3,7,30,6,3,0.796,0.857,0.941,1,2,2,57.583,39,41.8,4,0.47,0.208,0.208,2.855,3.075,3.038
PHI,2008,PHI,2008020162,PHI,EDM,HOME,20081102,Team Level,5on5,0.4531,0.4429,0.4255,2338,15.109,1.687,1.228,3.656,0.488,7.615,5.326,1.581,1.557,1.459,17,3,11,31,1,3,1,2,0,11,3,16,19,7,17,20,13,9,8,10,8,2,0.214,0.987,0.486,0,0,1,28.486,20,18.404,5,0.256,0.492,0.492,1.451,1.342,1.306,19.411,2.036,1.338,3.889,0.586,10.622,8.53,2.011,2.256,2.228,21,6,12,39,4,1,1,2,0,6,14,17,23,6,15,11,7,3,4,19,6,2,0.655,0.857,0.525,1,2,1,43.583,27,29.8,2,0.277,0.189,0.189,2.124,2.343,2.312
PHI,2008,PHI,2008020162,PHI,EDM,HOME,20081102,Team Level,4on5,0.1757,0.2,0.1667,707,1.065,0.113,0.052,0.099,0.034,0.235,1.467,0.113,0.113,0.113,2,0,1,3,0,0,0,0,0,1,1,2,2,0,0,9,1,3,0,1,1,0,0.001,0.112,0,0,0,0,3,2,2,0,0.011,0,0,0.124,0.124,0.124,7.506,0.53,0.699,1.852,0.222,4.325,2.372,0.524,0.53,0.524,5,5,2,12,1,1,0,0,0,2,6,4,9,0,0,3,1,0,1,9,0,1,0.114,0,0.416,0,0,1,12,10,10,0,0.186,0.019,0.019,0.697,0.697,0.691
PHI,2008,PHI,2008020162,PHI,EDM,HOME,20081102,Team Level,5on4,0.9626,0.8667,0.8462,508,7.258,0.694,0.686,1.671,0.262,5.033,2.654,0.639,0.694,0.639,7,4,2,13,3,0,0,3,0,3,2,4,8,0,0,9,2,0,2,9,2,0,0.382,0.312,0,2,1,0,13,11,11,0,0.169,0,0,0.863,0.863,0.795,1.536,0.027,0.028,0.15,0.039,0.404,1.352,0.027,0.027,0.027,2,0,0,2,0,0,0,0,1,0,1,2,2,1,2,6,0,0,2,2,0,0,0.027,0,0,0,0,0,2,2,2,2,0.007,0,0,0.034,0.034,0.034
PHI,2008,PHI,2008020185,PHI,OTT,AWAY,20081106,Team Level,other,0.1134,0.3333,0.5,85,0,0.065,0,0,0,0,0,0.065,0.065,0.065,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.065,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.507,0.508,0.01,0.01,0.02,0.129,0.323,0.508,0.508,0.508,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.508,0,0,1,2,1,1,0,0.003,0,0,0.511,0.511,0.511
PHI,2008,PHI,2008020185,PHI,OTT,AWAY,20081106,Team Level,all,0.2992,0.4632,0.4531,3600,19.461,1.079,1.194,4.265,0.6,11.263,9.666,1.074,1.077,1.072,18,11,15,44,1,1,0,1,0,9,17,17,28,1,5,21,37,6,5,24,5,0,0.514,0.565,0,0,1,0,42.094,29,28.127,3,0.247,0.027,0.027,1.234,1.231,1.226,24.759,2.527,1.645,5.096,0.736,13.661,11.334,2.485,2.526,2.484,25,10,16,51,4,1,0,2,0,11,17,21,31,3,6,21,28,5,9,28,4,3,0.911,0.414,1.203,2,1,1,52.736,35,35.666,7,0.356,0.029,0.029,2.854,2.851,2.803
PHI,2008,PHI,2008020185,PHI,OTT,AWAY,20081106,Team Level,5on5,0.5063,0.5,0.4906,2975,18.375,0.998,1.079,4.031,0.547,10.171,9.173,0.994,0.996,0.991,17,9,14,40,1,1,0,1,0,8,15,16,25,1,5,16,33,5,3,21,5,0,0.433,0.565,0,0,1,0,38.094,26,25.127,2,0.219,0.027,0.027,1.19,1.188,1.183,18.852,0.973,1.078,4.203,0.57,10.683,9.494,0.969,0.972,0.968,19,8,13,40,2,1,0,2,0,8,14,17,25,3,6,20,27,4,9,25,2,0,0.773,0.201,0,2,0,0,41.736,27,27.666,7,0.217,0.029,0.029,1.162,1.158,1.154
PHI,2008,PHI,2008020185,PHI,OTT,AWAY,20081106,Team Level,4on5,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.512,0.728,0.502,0.806,0.125,2.628,1.211,0.69,0.728,0.69,4,2,2,8,1,0,0,0,0,3,2,3,5,0,0,0,0,1,0,3,2,1,0.138,0.213,0.377,0,1,0,8,6,6,0,0.123,0,0,0.851,0.851,0.809
PHI,2008,PHI,2008020185,PHI,OTT,AWAY,20081106,Team Level,5on4,0.045,0.75,0.6667,240,1.086,0.015,0.115,0.233,0.052,1.091,0.493,0.015,0.015,0.015,1,1,1,3,0,0,0,0,0,0,2,1,2,0,0,1,3,0,1,2,0,0,0.015,0,0,0,0,0,3,2,2,0,0.028,0,0,0.044,0.044,0.044,0.888,0.318,0.056,0.077,0.021,0.221,0.306,0.318,0.318,0.318,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.318,0,0,0,1,1,1,0,0.012,0,0,0.33,0.33,0.33
PHI,2008,PHI,2008020199,PHI,T.B,HOME,20081108,Team Level,other,0.7475,0.8,0.8889,241,5.287,0.826,0.508,1.068,0.175,3.167,2.256,0.79,0.826,0.79,8,0,0,8,1,1,1,0,0,2,4,7,7,1,2,2,2,0,1,5,1,2,0.177,0.092,0.556,0,0,1,8,8,8,0,0.16,0.353,0.353,0.632,0.632,0.618,0.956,0.279,0.114,0.101,0.021,0.383,0.103,0.279,0.279,0.279,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0.279,0,0,0,2,1,1,0,0.042,0,0,0.321,0.321,0.321
PHI,2008,PHI,2008020199,PHI,T.B,HOME,20081108,Team Level,all,0.6333,0.566,0.6076,3600,34.382,2.059,1.988,8.041,1.074,18.608,16.23,2.018,2.026,1.986,36,12,12,60,1,1,1,6,1,17,22,35,47,7,20,31,17,6,10,44,2,2,1.215,0.288,0.556,0,0,1,58.675,48,47.118,4,0.471,0.353,0.353,2.177,2.136,2.115,21.805,1.192,1.411,4.929,0.673,12.458,10.338,1.186,1.24,1.234,22,9,15,46,2,1,0,5,0,10,13,20,29,7,20,30,21,4,9,26,4,1,0.479,0.434,0.279,0,2,0,47.786,31,32.035,3,0.314,0.151,0.151,1.355,1.406,1.395
PHI,2008,PHI,2008020199,PHI,T.B,HOME,20081108,Team Level,5on5,0.5256,0.5139,0.5686,2602,21.039,0.945,1.038,5.615,0.682,11.477,9.243,0.943,0.912,0.91,21,8,8,37,0,0,0,4,1,11,13,21,29,6,18,19,14,5,9,28,1,0,0.748,0.196,0,0,0,0,35.675,29,28.118,4,0.209,0,0,1.153,1.112,1.11,15.245,0.853,0.908,3.636,0.486,8.302,7.815,0.85,0.901,0.897,16,6,13,35,2,1,0,4,0,7,8,14,20,5,16,20,20,3,8,18,4,0,0.42,0.434,0,0,2,0,36.786,22,23.035,3,0.182,0.151,0.151,0.884,0.935,0.934
PHI,2008,PHI,2008020199,PHI,T.B,HOME,20081108,Team Level,4on5,0.7154,0.4167,0.4167,499,3.82,0.093,0.103,0.339,0.094,1.083,3.289,0.093,0.093,0.093,3,2,0,5,0,0,0,0,0,0,5,3,5,0,0,3,0,1,0,5,0,0,0.093,0,0,0,0,0,5,5,5,0,0.023,0,0,0.115,0.115,0.115,4.821,0.037,0.366,1.048,0.146,3.561,1.842,0.035,0.037,0.035,5,2,0,7,0,0,0,1,0,2,4,5,7,0,0,8,0,1,1,7,0,0,0.037,0,0,0,0,0,7,7,7,0,0.085,0,0,0.123,0.123,0.113
PHI,2008,PHI,2008020199,PHI,T.B,HOME,20081108,Team Level,5on4,0.8995,0.8333,0.8571,258,4.235,0.197,0.339,1.019,0.123,2.88,1.442,0.193,0.197,0.193,4,2,4,10,0,0,0,2,0,4,0,4,6,0,0,7,1,0,0,6,0,0,0.197,0,0,0,0,0,10,6,6,0,0.08,0,0,0.276,0.276,0.271,0.784,0.022,0.023,0.144,0.021,0.212,0.577,0.022,0.022,0.022,0,1,1,2,0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,1,0,0,0.022,0,0,0,0,0,2,1,1,0,0.005,0,0,0.027,0.027,0.027
PHI,2008,PHI,2008020215,PHI,NYI,AWAY,20081111,Team Level,other,0.499,0.3,0.375,308,1.94,0.492,0.102,0.324,0.057,0.909,1.117,0.492,0.492,0.492,2,1,0,3,1,0,0,0,0,0,2,1,2,1,2,5,1,1,0,2,0,1,0.091,0,0.401,0,0,1,3,3,3,0,0.027,0,0,0.519,0.519,0.519,3.649,0.494,0.323,0.692,0.114,2.089,1.288,0.494,0.494,0.494,5,0,2,7,0,0,0,3,0,1,1,5,5,0,0,4,1,0,3,3,2,0,0.171,0.323,0,0,0,0,7,5,5,0,0.095,0,0,0.588,0.588,0.588
PHI,2008,PHI,2008020215,PHI,NYI,AWAY,20081111,Team Level,all,0.4371,0.447,0.4565,3600,29.935,1.946,2.247,6.57,0.905,16.342,13.99,1.929,2.041,2.023,32,10,17,59,3,2,1,10,2,8,17,29,39,8,16,32,17,13,12,37,4,1,1.092,0.453,0.401,2,0,1,61.987,42,44,4,0.505,0.013,0.013,2.438,2.55,2.525,35.16,2.506,2.367,8.206,1.183,19.941,15.798,2.496,2.406,2.396,36,14,23,73,1,3,0,11,1,11,23,35,49,4,8,36,17,19,17,39,11,0,1.277,1.23,0,0,1,0,69.84,50,48.108,6,0.53,0.17,0.17,2.867,2.756,2.748
PHI,2008,PHI,2008020215,PHI,NYI,AWAY,20081111,Team Level,5on5,0.4189,0.4316,0.4462,2570,20.413,1.239,1.218,4.728,0.624,12.026,9.165,1.223,1.334,1.317,21,8,12,41,1,0,0,9,1,5,13,20,28,6,12,20,10,8,11,25,4,0,0.787,0.453,0,1,0,0,43.987,29,31,4,0.248,0,0,1.487,1.599,1.578,24.881,1.719,1.63,6.147,0.872,14.357,11.275,1.709,1.618,1.609,24,12,18,54,1,3,0,5,0,9,18,23,35,2,4,19,15,13,10,27,9,0,0.813,0.907,0,0,1,0,50.84,36,34.108,3,0.333,0.17,0.17,1.882,1.772,1.764
PHI,2008,PHI,2008020215,PHI,NYI,AWAY,20081111,Team Level,4on5,0.3662,0.3077,0.3333,376,1.845,0.115,0.085,0.232,0.059,0.449,2.06,0.115,0.115,0.115,3,0,1,4,1,1,1,0,0,0,1,2,2,0,0,4,3,3,1,3,0,0,0.115,0,0,1,0,0,4,3,3,0,0.019,0.001,0.001,0.133,0.133,0.133,4.401,0.199,0.345,0.985,0.131,2.809,1.531,0.198,0.199,0.198,5,1,3,9,0,0,0,2,1,1,2,5,6,2,4,9,1,2,2,6,0,0,0.199,0,0,0,0,0,9,6,6,1,0.085,0,0,0.284,0.284,0.283
PHI,2008,PHI,2008020215,PHI,NYI,AWAY,20081111,Team Level,5on4,0.5128,0.7857,0.7,346,5.737,0.1,0.841,1.286,0.165,2.958,1.649,0.099,0.1,0.099,6,1,4,11,0,1,0,1,1,3,1,6,7,1,2,3,3,1,0,7,0,0,0.1,0,0,0,0,0,11,7,7,0,0.211,0.012,0.012,0.299,0.299,0.295,2.23,0.095,0.068,0.382,0.065,0.686,1.704,0.095,0.095,0.095,2,1,0,3,0,0,0,1,0,0,2,2,3,0,0,4,0,4,2,3,0,0,0.095,0,0,0,0,0,3,3,3,2,0.017,0,0,0.112,0.112,0.112
